Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,male,1.072,1.607,0.520,1.377,1.897,1.895,0.844,1.151,0.960,1.768
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,female,1.164,1.757,0.567,1.488,2.055,2.054,0.952,1.291,1.077,1.765
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,male,1.105,1.667,0.575,1.392,1.967,1.967,0.905,1.212,1.027,1.780
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,female,1.169,1.778,0.602,1.500,2.102,2.101,0.919,1.269,1.055,1.798
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,male,1.088,1.589,0.565,1.385,1.949,1.948,0.867,1.165,0.972,1.790
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,male,1.107,1.681,0.569,1.412,1.981,1.980,0.908,1.231,1.019,1.788
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,female,1.138,1.763,0.617,1.460,2.077,2.077,0.938,1.281,1.063,1.825
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,male,1.113,1.746,0.601,1.421,2.021,2.020,0.928,1.269,1.055,1.815
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,male,1.096,1.661,0.562,1.402,1.964,1.964,0.888,1.210,1.007,1.792
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,male,1.083,1.604,0.572,1.370,1.942,1.941,0.887,1.163,1.019,1.792
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,female,1.174,1.848,0.613,1.517,2.130,2.130,0.952,1.328,1.082,1.814
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,male,1.031,1.597,0.563,1.352,1.916,1.914,0.874,1.179,0.970,1.857
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,female,1.136,1.764,0.629,1.450,2.078,2.078,0.976,1.291,1.124,1.829
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,male,1.070,1.507,0.566,1.297,1.862,1.862,0.871,1.154,0.949,1.741
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,female,1.141,1.742,0.605,1.425,2.030,2.030,0.931,1.277,1.037,1.779
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,male,1.100,1.651,0.560,1.388,1.948,1.947,0.902,1.233,1.000,1.770
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,female,1.162,1.655,0.537,1.396,1.932,1.932,0.900,1.219,1.028,1.662
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,1,male,1.082,1.602,0.533,1.338,1.871,1.870,0.864,1.190,0.963,1.729
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,female,1.161,1.711,0.557,1.454,2.011,2.011,0.908,1.253,1.031,1.732
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,2,male,1.043,1.448,0.485,1.250,1.735,1.733,0.798,1.053,0.915,1.662
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,female,1.125,1.641,0.550,1.388,1.937,1.936,0.894,1.205,1.015,1.721
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,1,3,male,1.038,1.531,0.531,1.289,1.820,1.819,0.839,1.125,0.950,1.752
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,female,1.088,1.683,0.583,1.430,2.013,2.012,0.897,1.228,1.001,1.849
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,1,male,1.032,1.455,0.499,1.245,1.744,1.743,0.792,1.064,0.898,1.690
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,female,1.144,1.663,0.531,1.428,1.959,1.959,0.890,1.230,0.995,1.712
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,2,male,0.982,1.414,0.496,1.214,1.709,1.708,0.794,1.033,0.922,1.740
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,female,1.114,1.644,0.567,1.411,1.977,1.977,0.896,1.220,0.999,1.776
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,2,3,male,1.044,1.536,0.536,1.301,1.838,1.837,0.833,1.154,0.907,1.760
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,female,1.116,1.646,0.587,1.366,1.953,1.952,0.892,1.220,0.988,1.750
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,1,male,0.979,1.453,0.508,1.191,1.699,1.698,0.763,1.031,0.887,1.734
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,female,1.072,1.561,0.547,1.341,1.887,1.886,0.849,1.163,0.943,1.759
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,2,male,0.985,1.422,0.510,1.186,1.696,1.694,0.776,1.019,0.896,1.720
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,3,3,female,1.096,1.531,0.526,1.293,1.819,1.818,0.843,1.140,0.932,1.658
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,female,1.136,1.593,0.531,1.390,1.921,1.920,0.914,1.232,0.988,1.691
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,1,male,1.005,1.376,0.495,1.218,1.713,1.711,0.812,1.088,0.859,1.702
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,female,1.069,1.576,0.585,1.307,1.892,1.891,0.890,1.183,0.980,1.770
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,2,male,1.054,1.444,0.485,1.227,1.712,1.711,0.800,1.069,0.895,1.623
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,female,1.062,1.507,0.524,1.280,1.803,1.801,0.810,1.111,0.907,1.696
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,4,3,male,1.058,1.585,0.556,1.312,1.868,1.868,0.851,1.162,0.966,1.765
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,female,1.112,1.612,0.568,1.380,1.948,1.947,0.859,1.172,0.958,1.752
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,1,male,0.977,1.477,0.506,1.239,1.745,1.745,0.759,1.053,0.876,1.785
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,female,1.114,1.613,0.597,1.310,1.908,1.906,0.851,1.146,0.968,1.712
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,2,male,1.068,1.535,0.530,1.277,1.807,1.807,0.849,1.136,0.966,1.692
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,female,1.132,1.725,0.566,1.461,2.026,2.025,0.911,1.269,1.017,1.789
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,5,3,male,1.066,1.594,0.545,1.361,1.906,1.906,0.880,1.198,0.979,1.788
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,female,1.132,1.653,0.577,1.401,1.978,1.977,0.883,1.227,0.977,1.747
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,1,male,0.972,1.377,0.496,1.114,1.610,1.609,0.744,1.003,0.843,1.656
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,2,female,1.106,1.587,0.561,1.292,1.852,1.852,0.837,1.156,0.946,1.674
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,6,3,female,1.107,1.535,0.528,1.312,1.840,1.838,0.832,1.152,0.913,1.661
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,1,female,1.157,1.668,0.559,1.406,1.964,1.963,0.861,1.194,0.990,1.697
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,1,male,1.104,1.551,0.522,1.315,1.837,1.836,0.853,1.132,0.981,1.663
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,2,female,1.115,1.612,0.536,1.360,1.895,1.894,0.894,1.212,0.990,1.698
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,2,male,0.991,1.447,0.516,1.245,1.761,1.759,0.772,1.027,0.897,1.775
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,3,female,1.066,1.449,0.532,1.235,1.767,1.765,0.809,1.072,0.903,1.656
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,7,3,male,1.058,1.534,0.527,1.331,1.858,1.858,0.841,1.142,0.944,1.756
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,1,female,1.169,1.718,0.582,1.429,2.011,2.011,0.920,1.263,1.038,1.721
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,1,male,1.067,1.573,0.529,1.313,1.842,1.841,0.835,1.150,0.944,1.726
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,2,female,1.151,1.648,0.556,1.433,1.989,1.989,0.914,1.241,1.011,1.727
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,2,male,1.031,1.412,0.502,1.219,1.722,1.720,0.786,1.027,0.911,1.667
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,3,female,1.035,1.529,0.502,1.342,1.843,1.841,0.831,1.144,0.926,1.779
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,8,3,male,1.038,1.514,0.517,1.268,1.785,1.785,0.849,1.118,0.962,1.719
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,1,female,1.115,1.651,0.561,1.369,1.930,1.929,0.857,1.185,0.978,1.730
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,1,male,1.043,1.545,0.505,1.318,1.823,1.822,0.847,1.147,0.956,1.747
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,2,female,1.129,1.709,0.587,1.462,2.050,2.048,0.924,1.259,1.035,1.814
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,9,3,female,1.178,1.640,0.562,1.409,1.970,1.970,0.893,1.239,0.970,1.672
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,1,female,1.080,1.569,0.536,1.337,1.873,1.871,0.855,1.132,0.974,1.733
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,1,male,0.986,1.465,0.515,1.257,1.771,1.771,0.814,1.108,0.888,1.796
D._aldrichi,Oxford_Downs,-21.77,148.85,1994,1994,30,10,2,male,1.039,1.544,0.529,1.301,1.831,1.831,0.823,1.122,0.935,1.762
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,1,female,1.217,1.949,0.699,1.598,2.297,2.296,1.016,1.400,1.156,1.886
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,1,male,1.097,1.709,0.551,1.479,2.029,2.029,0.960,1.293,1.054,1.850
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,2,female,1.222,1.941,0.742,1.574,2.317,2.316,1.076,1.446,1.201,1.895
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,2,male,1.086,1.785,0.609,1.534,2.143,2.143,0.974,1.290,1.124,1.973
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,1,3,male,1.146,1.798,0.647,1.527,2.173,2.173,1.034,1.356,1.164,1.896
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,1,female,1.172,1.888,0.638,1.597,2.234,2.234,0.985,1.356,1.128,1.907
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,1,male,1.087,1.725,0.609,1.490,2.099,2.098,0.964,1.309,1.059,1.930
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,2,female,1.166,1.897,0.624,1.632,2.257,2.257,0.988,1.361,1.158,1.935
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,2,male,1.133,1.810,0.603,1.523,2.127,2.126,0.986,1.342,1.110,1.876
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,3,female,1.204,1.940,0.628,1.664,2.292,2.291,1.007,1.380,1.185,1.903
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,2,3,male,1.143,1.783,0.641,1.507,2.149,2.149,0.965,1.313,1.079,1.879
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,1,female,1.210,1.864,0.649,1.586,2.234,2.234,1.022,1.362,1.164,1.846
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,1,male,1.116,1.752,0.587,1.514,2.102,2.101,0.972,1.285,1.092,1.882
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,2,female,1.184,1.928,0.649,1.596,2.245,2.245,1.021,1.382,1.174,1.896
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,2,male,1.114,1.767,0.623,1.479,2.102,2.101,0.970,1.304,1.109,1.886
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,3,female,1.177,1.881,0.645,1.576,2.220,2.220,1.010,1.355,1.170,1.885
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,3,3,male,1.107,1.773,0.617,1.498,2.114,2.113,0.945,1.261,1.105,1.908
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,1,female,1.175,1.920,0.615,1.716,2.331,2.330,1.050,1.417,1.188,1.983
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,1,male,1.116,1.776,0.646,1.484,2.130,2.129,0.990,1.330,1.102,1.907
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,2,female,1.192,1.912,0.652,1.647,2.298,2.298,1.043,1.375,1.211,1.928
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,2,male,1.109,1.717,0.591,1.499,2.090,2.090,0.957,1.276,1.077,1.884
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,4,3,male,1.086,1.663,0.556,1.464,2.019,2.018,0.962,1.231,1.104,1.858
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,1,female,1.187,1.947,0.660,1.631,2.290,2.290,1.067,1.429,1.221,1.929
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,1,male,1.108,1.810,0.601,1.594,2.195,2.194,0.978,1.324,1.117,1.980
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,2,female,1.187,1.956,0.634,1.672,2.305,2.304,1.042,1.418,1.185,1.941
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,2,male,1.170,1.801,0.622,1.531,2.153,2.152,0.954,1.316,1.076,1.840
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,3,female,1.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,5,3,male,1.134,1.842,0.653,1.523,2.176,2.175,0.978,1.332,1.118,1.918
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,1,female,1.178,1.902,0.677,1.605,2.282,2.282,1.047,1.382,1.196,1.936
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,1,male,1.133,1.779,0.593,1.527,2.121,2.120,0.980,1.332,1.086,1.871
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,2,female,1.215,1.901,0.637,1.608,2.244,2.244,1.013,1.390,1.154,1.846
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,2,male,1.165,1.830,0.667,1.507,2.173,2.173,1.003,1.352,1.122,1.865
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,3,female,1.202,1.959,0.641,1.675,2.316,2.315,1.037,1.430,1.194,1.926
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,6,3,male,1.096,1.700,0.597,1.443,2.040,2.039,0.935,1.259,1.049,1.860
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,1,female,1.237,1.950,0.662,1.654,2.316,2.315,1.045,1.393,1.221,1.871
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,1,male,1.151,1.844,0.621,1.570,2.191,2.191,0.972,1.324,1.117,1.904
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,2,female,1.207,1.959,0.648,1.624,2.273,2.271,1.029,1.417,1.180,1.882
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,2,male,1.093,1.803,0.594,1.562,2.156,2.154,0.937,1.313,1.066,1.972
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,3,female,1.191,1.872,0.649,1.569,2.218,2.218,0.992,1.342,1.151,1.862
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,7,3,male,1.132,1.746,0.609,1.505,2.113,2.113,0.974,1.331,1.064,1.866
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,1,female,1.248,1.979,0.687,1.665,2.351,2.351,1.053,1.423,1.198,1.884
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,1,male,1.072,1.707,0.567,1.486,2.052,2.051,0.933,1.259,1.064,1.913
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,2,female,1.183,1.931,0.673,1.620,2.292,2.292,1.062,1.433,1.180,1.937
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,2,male,1.139,1.858,0.601,1.607,2.207,2.206,0.970,1.325,1.126,1.937
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,3,female,1.227,1.930,0.643,1.650,2.293,2.293,1.021,1.395,1.160,1.868
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,8,3,male,1.110,1.749,0.607,1.480,2.087,2.087,0.966,1.308,1.075,1.881
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,1,female,1.154,1.814,0.647,1.554,2.201,2.200,0.988,1.340,1.109,1.906
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,1,male,1.026,1.671,0.569,1.406,1.975,1.974,0.932,1.245,1.058,1.925
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,2,female,1.203,1.992,0.693,1.676,2.369,2.366,1.058,1.411,1.244,1.967
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,2,male,1.089,1.791,0.603,1.563,2.165,2.165,0.966,1.316,1.075,1.987
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,3,female,1.211,1.933,0.643,1.671,2.313,2.312,1.033,1.432,1.153,1.909
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,9,3,male,1.125,1.727,0.617,1.493,2.110,2.109,0.970,1.267,1.107,1.875
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,1,female,1.194,1.935,0.624,1.664,2.287,2.287,1.005,1.379,1.184,1.916
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,1,male,1.143,1.788,0.620,1.526,2.145,2.144,0.956,1.274,1.105,1.875
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,2,female,1.158,1.867,0.631,1.572,2.203,2.202,0.991,1.367,1.126,1.901
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,2,male,1.173,1.838,0.599,1.614,2.213,2.212,1.006,1.357,1.135,1.885
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,3,female,1.173,1.971,0.642,1.648,2.290,2.290,1.028,1.402,1.194,1.952
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,20,10,3,male,1.162,1.882,0.637,1.555,2.193,2.192,0.942,1.313,1.109,1.887
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,1,female,1.198,1.775,0.617,1.506,2.123,2.123,0.962,1.299,1.084,1.772
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,1,male,1.078,1.646,0.573,1.385,1.959,1.959,0.874,1.194,0.984,1.816
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,2,female,1.139,1.725,0.587,1.491,2.080,2.079,0.934,1.272,1.037,1.825
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,2,male,1.101,1.631,0.564,1.396,1.960,1.959,0.873,1.167,1.014,1.779
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,3,female,1.102,1.740,0.615,1.469,2.084,2.083,0.966,1.293,1.077,1.890
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,1,3,male,1.109,1.617,0.519,1.463,1.981,1.979,0.877,1.152,1.017,1.785
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,1,female,1.209,1.763,0.585,1.530,2.115,2.114,0.939,1.292,1.059,1.748
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,1,male,1.179,1.605,0.512,1.448,1.959,1.959,0.892,1.211,0.986,1.661
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,2,female,1.125,1.729,0.571,1.520,2.090,2.088,0.962,1.295,1.075,1.856
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,2,male,1.104,1.703,0.605,1.433,2.039,2.039,0.851,1.176,0.988,1.846
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,3,female,1.125,1.711,0.616,1.420,2.036,2.036,0.936,1.269,1.055,1.810
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,2,3,male,1.115,1.644,0.565,1.401,1.965,1.965,0.901,1.211,1.017,1.763
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,1,female,1.205,1.741,0.638,1.445,2.083,2.081,0.947,1.278,1.066,1.727
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,1,male,1.039,1.578,0.557,1.320,1.877,1.876,0.855,1.138,0.988,1.806
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,2,female,1.168,1.791,0.593,1.565,2.157,2.157,0.974,1.337,1.075,1.846
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,2,male,1.046,1.643,0.561,1.421,1.981,1.980,0.924,1.219,1.039,1.894
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,3,female,1.119,1.769,0.604,1.497,2.101,2.101,0.929,1.281,1.050,1.877
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,3,3,male,1.103,1.658,0.597,1.388,1.984,1.983,0.886,1.192,1.029,1.797
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,1,female,1.125,1.670,0.551,1.484,2.035,2.034,0.931,1.224,1.057,1.808
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,1,male,1.040,1.554,0.521,1.374,1.895,1.893,0.839,1.103,0.974,1.820
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,2,female,1.237,1.886,0.658,1.577,2.234,2.234,1.012,1.390,1.125,1.806
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,2,male,1.085,1.596,0.540,1.394,1.934,1.932,0.881,1.170,1.001,1.781
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,4,3,female,1.140,1.714,0.607,1.456,2.063,2.062,0.960,1.297,1.068,1.809
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,1,female,1.153,1.738,0.619,1.464,2.083,2.081,0.962,1.313,1.047,1.805
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,1,male,1.088,1.588,0.581,1.352,1.933,1.933,0.895,1.185,1.004,1.776
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,2,female,1.091,1.660,0.593,1.402,1.996,1.996,0.916,1.235,1.023,1.829
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,2,male,1.086,1.639,0.566,1.398,1.964,1.964,0.887,1.186,1.015,1.808
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,3,female,1.175,1.801,0.599,1.563,2.162,2.160,0.954,1.288,1.101,1.838
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,5,3,male,1.077,1.622,0.552,1.408,1.960,1.959,0.902,1.183,1.027,1.819
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,1,female,1.140,1.753,0.593,1.498,2.091,2.090,0.932,1.280,1.037,1.833
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,1,male,1.008,1.549,0.534,1.350,1.883,1.881,0.859,1.154,0.948,1.866
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,2,female,1.098,1.726,0.622,1.453,2.075,2.074,0.934,1.257,1.067,1.889
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,2,male,1.062,1.561,0.551,1.353,1.904,1.904,0.904,1.176,1.011,1.793
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,3,female,1.084,1.658,0.571,1.433,2.003,2.003,0.893,1.204,1.017,1.848
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,6,3,male,1.121,1.627,0.593,1.364,1.958,1.958,0.902,1.195,1.023,1.747
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,1,female,1.179,1.776,0.603,1.514,2.117,2.117,0.948,1.281,1.068,1.795
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,1,male,1.116,1.707,0.641,1.407,2.048,2.047,0.925,1.257,1.031,1.834
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,2,female,1.142,1.672,0.556,1.473,2.029,2.029,0.895,1.236,0.984,1.776
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,2,male,1.065,1.613,0.559,1.374,1.932,1.930,0.872,1.178,0.987,1.813
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,3,female,1.132,1.735,0.585,1.501,2.087,2.085,0.948,1.272,1.069,1.841
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,7,3,male,1.070,1.628,0.579,1.393,1.971,1.970,0.928,1.201,1.051,1.842
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,1,female,1.154,1.760,0.600,1.480,2.080,2.080,0.918,1.277,1.035,1.803
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,1,male,1.062,1.576,0.551,1.369,1.920,1.918,0.860,1.144,0.988,1.806
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,2,female,1.183,1.789,0.600,1.495,2.095,2.095,0.989,1.307,1.130,1.771
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,2,male,1.027,1.587,0.520,1.367,1.886,1.886,0.845,1.167,0.948,1.837
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,8,3,male,1.103,1.669,0.583,1.432,2.016,2.014,0.918,1.239,1.038,1.826
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,1,female,1.189,1.789,0.656,1.480,2.136,2.135,0.922,1.259,1.063,1.795
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,1,male,1.100,1.646,0.597,1.396,1.993,1.992,0.930,1.215,1.054,1.810
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,2,female,1.191,1.838,0.639,1.521,2.161,2.160,0.952,1.303,1.108,1.813
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,2,male,1.129,1.689,0.613,1.418,2.031,2.030,0.899,1.220,1.025,1.798
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,9,3,male,1.109,1.700,0.565,1.449,2.015,2.015,0.903,1.234,1.023,1.818
D._aldrichi,Wahruna,-25.2,151.17,1994,1994,25,10,1,female,1.186,1.885,0.611,1.592,2.202,2.202,0.974,1.329,1.132,1.856
